platform,category,product_name,selling_price,original_price,discount_percentage,rating,rating_count,review_count,seller_name,seller_type,delivery_info,delivery_days,free_delivery,is_sponsored,promotional_badges,promotional_badge_count,scarcity_message,has_scarcity_message,has_coupon,coupon_text,return_policy,has_return_policy,product_url,promotional_intensity,price_rating_mismatch,review_to_rating_ratio,urgency_score,trust_score
Flipkart,fashion,Flipkart Product,300.0,1299.0,76.0,4.0,237,47,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/bruton-modern-trendy-sneakers-shoes-men/p/itmf2e3878bc1109,1,0.152,0.198,2,4.1
Flipkart,fashion,Flipkart Product,2019.0,4999.0,59.0,4.0,409,81,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/puma-court-gamer-sneakers-men/p/itmb52343ce64158,1,0.118,0.198,0,5.1
Flipkart,fashion,Flipkart Product,447.0,1249.0,64.0,4.0,414,82,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/hotstyle-combo-pack-2-loafers-men/p/itmb2b57574c5e05,1,0.128,0.198,2,5.1
Flipkart,fashion,Flipkart Product,693.0,999.0,30.0,4.0,473,94,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/hockwood-street-smart-casuals-men/p/itm6b8d215859444,1,0.06,0.199,0,5.1
Flipkart,fashion,Flipkart Product,899.0,1499.0,40.0,4.0,100,20,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/asian-moscow-01-white-sneakers-loafers-chunky-shoes-sneakers-men/p/itm0c2c364bdfda6,0,0.08,0.2,0,5.023
Flipkart,audio,"boAt Nirvana Eutopia 2 ANC,3D Spatial Audio,45dB Hybrid ANC,80H Battery,BTv5.4,AI-ENx Bluetooth",5999.0,9990.0,39.0,4.5,465,93,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/boat-nirvana-eutopia-2-anc-3d-spatial-audio-45db-hybrid-anc-80h-battery-btv5-4-ai-enx-bluetooth/p/itm1d3fd9e97699d,0,0.039,0.2,0,5.3
Flipkart,audio,Mobilla MBUDDY 161 Neckband Bluetooth,658.0,999.0,34.0,3.9,50,10,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/mobilla-mbuddy-161-neckband-bluetooth/p/itm170e41464830d,1,0.075,0.2,1,4.846
Flipkart,audio,Trending,422.0,1999.0,78.0,4.0,490,98,,Third-party,,3.0,0,0,Trending,1,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/gwalbros-trending-buds-r2-pro-true-wireless-earbuds-mic-12-4mm-drivers-w-f03-bluetooth/p/itma43afbb2a7c58,2,0.156,0.2,3,4.1
Flipkart,audio,"NITRAMAX Bluetooth Neckband Earphones, Blue, 20 Hour Playtime,Bluetooth 5.4 V Bluetooth",245.0,998.0,75.0,3.7,283,56,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/nitramax-bluetooth-neckband-earphones-blue-20-hour-playtime-bluetooth-5-4-v/p/itm86321d42a1c20,1,0.195,0.198,3,3.98
Flipkart,audio,Aroma NB121 Pods Upto 40 Hours Playtime* Type C Fast Charging Dual Pairing Earbuds Bluetooth,300.0,1299.0,76.0,3.5,209,41,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb121-pods-upto-40-hours-playtime-type-c-fast-charging-dual-pairing-earbuds-bluetooth/p/itm911b47c91c5dd,1,0.228,0.196,3,3.9
Flipkart,audio,Rd one step ahed Z-2 Bluetooth,849.0,899.0,5.0,4.0,173,34,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/rd-one-step-ahed-z-2-bluetooth/p/itmdc13d32f65c5a,1,0.01,0.197,1,5.1
Flipkart,audio,Amoonk On_ Plus Buds Pro 3 Bluetooth TWS in-Ear Buds – Dual Drivers Dual R9 Bluetooth,625.0,2790.0,77.0,4.0,176,35,,Marketplace Fulfilled,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/amoonk-on-plus-buds-pro-3-bluetooth-tws-in-ear-dual-drivers-r9/p/itmfe111f7a3b66c,1,0.154,0.199,5,4.1
Flipkart,audio,ROBOLT BS ultrapood Bluetooth,270.0,999.0,72.0,3.3,471,94,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/robolt-bs-ultrapood-bluetooth/p/itmce304a50e766e,1,0.245,0.2,5,3.82
Flipkart,audio,"Aroma NB120 Amaze Upto 50 Hours Playtime*, Fast Charging, Dual Pairing Neckband Bluetooth",300.0,2499.0,87.0,3.7,304,60,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb120-amaze-upto-50-hours-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itmcaffc9be2871e,1,0.226,0.197,3,3.98
Flipkart,audio,DSSB Earbuds With Premium Quality Sound Bluetooth,289.0,1999.0,85.0,3.6,316,63,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/dssb-earbuds-premium-quality-sound-bluetooth/p/itme75db2cb94c11,1,0.238,0.199,3,3.94
Flipkart,audio,NEXX ARHAM true wireless bluetooth earbuds with 10h playtime with super sonic sound quality Bluetooth,295.0,1999.0,85.0,3.4,237,47,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/nexx-arham-true-wireless-bluetooth-earbuds-10h-playtime-super-sonic-sound-quality/p/itmb2ad1b420785b,1,0.272,0.198,3,3.86
Flipkart,audio,NEXX ARHAM TWS BLUETOOTH HEADSET WIRELESS TWINS WITH GOOD BACKUP AND GOOD SOUND QUALITY Bluetooth,295.0,1699.0,82.0,3.5,56,11,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/nexx-arham-tws-bluetooth-headset-wireless-twins-good-backup-sound-quality/p/itmb28d7c4dfaeac,1,0.246,0.196,3,3.709
Flipkart,audio,Amoonk On_ Plux Buds Pro 3 Bluetooth wireless TWS Earbuds R40 Bluetooth,625.0,2790.0,77.0,4.0,138,27,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/amoonk-on-plux-buds-pro-3-bluetooth-wireless-tws-earbuds-r40/p/itm8c8ff18b44b0e,1,0.154,0.196,5,4.087
Flipkart,audio,BULLSTORM BS ultrapood Bluetooth Gaming,283.0,2499.0,88.0,3.4,79,15,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/bullstorm-bs-ultrapood-bluetooth-gaming/p/itm58a679ce7e4ca,1,0.282,0.19,3,3.736
Flipkart,audio,"Highnotes ALT Buds(S), 45Hrs Playtime, Quad mic ENC Bluetooth",394.0,1999.0,80.0,4.0,280,56,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/highnotes-alt-buds-s-45hrs-playtime-quad-mic-enc-bluetooth/p/itm9a3225db09552,1,0.16,0.2,5,4.1
Flipkart,audio,ASA Smart_@Headphone@_1045 Bluetooth without Mic,550.0,1599.0,65.0,4.0,199,39,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/asa-smart-headphone-1045-bluetooth-without-mic/p/itm19073e5a60262,1,0.13,0.196,5,5.1
Flipkart,audio,Walta Elite BULLET-Z5 Bluetooth,569.0,1099.0,48.0,4.0,483,96,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/walta-elite-bullet-z5-bluetooth/p/itm5d5c24697f64f,1,0.096,0.199,1,5.1
Flipkart,audio,Moss ECHO WHISPER Bluetooth,1799.0,6599.0,72.0,4.0,430,86,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/moss-echo-whisper-bluetooth/p/itmb09b48ec035c1,1,0.144,0.2,3,4.1
Flipkart,audio,"Loyal Edge White AirPods ANC,Lightweight, 30-Hour Playback, Anc-245 Bluetooth",264.0,1240.0,78.0,4.0,309,61,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/loyal-edge-white-airpods-anc-lightweight-30-hour-playback-anc-245-bluetooth/p/itmf6c3d2ae49e34,0,0.156,0.197,2,4.1
Flipkart,audio,"Caidea CNB100 Hiphop Upto 100 Hrs* Music,ENC,Magnetic On/Off,Voice Changer Neckband Bluetooth",300.0,2999.0,89.0,4.0,464,92,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/caidea-cnb100-hiphop-upto-100-hrs-music-enc-magnetic-on-off-voice-changer-neckband-bluetooth/p/itm20ab3b7d10cf4,1,0.178,0.198,3,4.1
Flipkart,audio,"EARBUDDY SnapX Buds With Touch Sensor, Waterproof, ANC, Bluetooth V5.1 Bluetooth",283.0,1599.0,82.0,3.7,469,93,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/earbuddy-snapx-buds-touch-sensor-waterproof-anc-bluetooth-v5-1/p/itm26b6e5e0f5487,1,0.213,0.198,5,3.98
Flipkart,audio,"TOWST FT New Pro White TWS Bluetooth, Earbuds under 300 True Wireless Headphone FT Bluetooth",289.0,2250.0,87.0,3.2,286,57,,Third-party,,3.0,0,0,,0,Only 1 Left,1,0,,7 days replacement,1,https://www.flipkart.com/towst-ft-new-pro-white-tws-bluetooth-earbuds-under-300-true-wireless-headphone-bluetooth/p/itmcbadc8dd63973,1,0.313,0.199,5,3.78
Flipkart,audio,Amoonk On_ Plus Buds Pro 3 Bluetooth TWS in-Ear Buds – Dual Drivers Dual R44 Bluetooth Gaming,625.0,2790.0,77.0,4.0,159,31,,Marketplace Fulfilled,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/amoonk-on-plus-buds-pro-3-bluetooth-tws-in-ear-dual-drivers-r44-gaming/p/itma0dad70956866,1,0.154,0.195,5,4.1
Flipkart,audio,"Aroma NB121 Pro Pods2 Upto 40 H Playtime*, ENC with3D Spatial Audio, Dual Pairing Bluetooth",300.0,1499.0,79.0,3.7,313,62,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/aroma-nb121-pro-pods2-upto-40-h-playtime-enc-with3d-spatial-audio-dual-pairing-bluetooth/p/itm07f71fd662016,0,0.205,0.198,2,3.98
Flipkart,audio,Moss ECHO ENDURA Bluetooth,1498.0,7999.0,81.0,4.0,377,75,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/moss-echo-endura-bluetooth/p/itm655b3ca6a98de,1,0.162,0.199,3,4.1
Flipkart,audio,"Mivi Duopods I7, 55Hrs PT, HD Call, Fast Charging, 3D Sound, AAC Audio Quality, 5.3v Bluetooth",650.0,4999.0,70.0,4.0,431,86,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/mivi-duopods-i7-55hrs-pt-hd-call-fast-charging-3d-sound-aac-audio-quality-5-3v-bluetooth/p/itm9fb21c7981d69,0,0.14,0.2,2,5.1
Flipkart,audio,"Aroma NB120 Amaze Upto 50 Hours* Playtime, Fast Charging, Dual Pairing Neckband Bluetooth",300.0,2499.0,87.0,3.7,195,39,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/aroma-nb120-amaze-upto-50-hours-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itm81e7542a4f1b2,0,0.226,0.2,2,3.98
Flipkart,audio,Amoonk On_ Plux Buds Pro 3 Bluetooth wireless TWS Earbuds R35 Bluetooth,621.0,2790.0,77.0,4.0,277,55,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/amoonk-on-plux-buds-pro-3-bluetooth-wireless-tws-earbuds-r35/p/itm60cabc96efa2f,1,0.154,0.199,5,4.1
Flipkart,audio,youth gallery WIRELESS TWS AIRPOD WHITE Earbud Bluetooth ANC-3 Bluetooth Earbuds 5df Bluetooth,300.0,1999.0,84.0,3.7,233,46,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/youth-gallery-wireless-tws-airpod-white-earbud-bluetooth-anc-3-earbuds-5df/p/itmcaaf08b761857,1,0.218,0.197,5,3.98
Flipkart,audio,"VARNIADRF Wireless Earbud Bluetooth, True Wireless Headphone Bluetooth, earbuds under 300 Bluetooth",278.0,1999.0,86.0,3.5,481,96,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/varniadrf-wireless-earbud-bluetooth-true-headphone-earbuds-under-300-bluetooth/p/itmcdd3645296a62,1,0.258,0.2,5,3.9
Flipkart,audio,NITRAMAX V5.4 Bluetooth Neckband with Hardcore Bass & HD Calling Microphone Bluetooth Gaming,245.0,999.0,75.0,3.6,450,90,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/nitramax-v5-4-bluetooth-neckband-hardcore-bass-hd-calling-microphone-gaming/p/itm9bf20cdb97063,1,0.21,0.2,5,3.94
Flipkart,audio,"Aroma NB119 Titanium Upto 48Hr Playtime*, Fast Charging, Dual Pairing Neckband Bluetooth",403.0,2499.0,83.0,4.0,173,34,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb119-titanium-upto-48hr-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itmb04c2a81a7976,1,0.166,0.197,3,4.1
Flipkart,audio,Moss Echo Endura Bluetooth,1498.0,7999.0,81.0,4.0,289,57,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/moss-echo-endura-bluetooth/p/itmc6a30eb70d2d5,1,0.162,0.197,3,4.1
Flipkart,audio,TECHIO Black Earbuds | True Wireless Stereo | Noise Cancelling Bluetooth,273.0,1999.0,86.0,3.5,69,13,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/techio-black-earbuds-true-wireless-stereo-noise-cancelling-bluetooth/p/itm0276b3ead64b1,1,0.258,0.188,3,3.75
Flipkart,audio,BULLSTORM Exclusive TWS T2 Wireless Earbuds with 1500Mah Powerbank & ASAP charge ANC B32 Bluetooth,276.0,1899.0,85.0,3.5,200,40,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/bullstorm-exclusive-tws-t2-wireless-earbuds-1500mah-powerbank-asap-charge-anc-b32-bluetooth/p/itm4d1d4eae17467,1,0.255,0.2,3,3.9
Flipkart,audio,Aroma NB120 Electro Buds Wireless 2 Neo 50Hrs Playtime*Fast Charge+Bass Boost Neckband Bluetooth,300.0,2499.0,87.0,3.9,489,97,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb120-electro-buds-wireless-2-neo-50hrs-playtime-fast-charge-bass-boost-neckband-bluetooth/p/itm9832936c8ac7f,1,0.191,0.198,3,4.06
Flipkart,audio,icall BestSound Latest P47 With Mic With 6 Hour Battery Backup Bluetooth,300.0,1599.0,81.0,3.6,355,71,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/icall-bestsound-latest-p47-mic-6-hour-battery-backup-bluetooth/p/itm7c25cec4d2d96,1,0.227,0.2,5,3.94
Flipkart,audio,Highnotes Premium EarBud with 60 Hours Playtime & Fast Charging with Deep Bass&Pure Sound Bluetooth,394.0,2999.0,86.0,4.2,434,86,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/highnotes-premium-earbud-60-hours-playtime-fast-charging-deep-bass-pure-sound-bluetooth/p/itm87a2648536a47,1,0.138,0.198,3,4.18
Flipkart,audio,"GWALBROS New Black TWS Bluetooth Earbuds, True Wireless Headphone F01 Bluetooth",280.0,1999.0,85.0,3.4,330,66,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/gwalbros-new-black-tws-bluetooth-earbuds-true-wireless-headphone-f01/p/itm9de08a1d8ee11,1,0.272,0.2,5,3.86
Flipkart,audio,"SOBEYS M10 TWS Earbuds with BT 5.3, 13mm Drivers Fast Charging, Touch Control Bluetooth",297.0,1999.0,85.0,5.0,150,30,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/sobeys-m10-tws-earbuds-bt-5-3-13mm-drivers-fast-charging-touch-control-bluetooth/p/itm3aef1357175f1,1,0.0,0.2,5,4.5
Flipkart,audio,GWALBROS Earbuds M19 PRO with Power Bank Upto 48Hrs Playback Bluetooth Headset Bluetooth,376.0,1993.0,81.0,3.6,234,46,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/gwalbros-earbuds-m19-pro-power-bank-upto-48hrs-playback-bluetooth-headset/p/itm2987c8e5859cc,1,0.227,0.197,5,3.94
Flipkart,audio,"Aroma TWS29 Upto 50Hr Playtime*, Dual Paring, BT V5.3, Fast Charging, Heavy Bass Bluetooth",478.0,2499.0,80.0,3.8,144,28,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/aroma-tws29-upto-50hr-playtime-dual-paring-bt-v5-3-fast-charging-heavy-bass-bluetooth/p/itm6c733ca835467,0,0.192,0.194,2,4.015
Flipkart,audio,"Aroma TWS29 Upto 50Hr Playtime*, Dual Paring, BT V5.3, Fast Charging, Heavy Bass Bluetooth",489.0,2499.0,80.0,3.8,77,15,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/aroma-tws29-upto-50hr-playtime-dual-paring-bt-v5-3-fast-charging-heavy-bass-bluetooth/p/itm21c9fa474f5ff,0,0.192,0.195,2,3.891
Flipkart,audio,Ucool Elite 100 Hours Playtime Wireless Neckband headphones Earphone Bluetooth,426.0,2899.0,85.0,4.0,199,39,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/ucool-elite-100-hours-playtime-wireless-neckband-headphones-earphone-bluetooth/p/itma14c1adba41e6,1,0.17,0.196,5,4.1
Flipkart,audio,"Aroma NB119 Core Upto 60 Hours Playtime* With Magnetic On/Off, ENC & Voice Changer Bluetooth",300.0,2899.0,89.0,3.9,112,22,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/aroma-nb119-core-upto-60-hours-playtime-magnetic-on-off-enc-voice-changer-bluetooth/p/itm7b903f0dc667d,0,0.196,0.196,2,4.005
Flipkart,audio,"techHUNK One-Pls Neckband with 48HRS Playback ENC,ANC,Beast mode Technology,Fast Charging Bluetooth",295.0,1999.0,85.0,4.3,186,37,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/techhunk-one-pls-neckband-48hrs-playback-enc-anc-beast-mode-technology-fast-charging-bluetooth/p/itma724d0c8a7d18,1,0.119,0.199,3,4.22
Flipkart,audio,m2wear DX21 AeroPods Neo Compact Earbud with Deep Bass Bluetooth Headset Bluetooth without Mic,492.0,1190.0,58.0,4.0,397,79,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/m2wear-dx21-aeropods-neo-compact-earbud-deep-bass-bluetooth-headset-without-mic/p/itm5ebc252850550,1,0.116,0.199,1,5.1
Flipkart,audio,"Soroo Future Wireless Bluetooth Neckband with 100h Music, ENC Mic, Fast Charging, Clean Bass Bluetooth",439.0,4075.0,89.0,3.8,81,16,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/soroo-future-wireless-bluetooth-neckband-100h-music-enc-mic-fast-charging-clean-bass/p/itmfbbb1ef7ecbd2,1,0.214,0.198,5,3.901
Flipkart,audio,TECHBROS New Edition TWS M19 PRO with Power Bank Upto 48HR Playback Bluetooth Headset F10 Bluetooth,441.0,1999.0,77.0,3.6,398,79,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/techbros-new-tws-m19-pro-power-bank-upto-48hr-playback-bluetooth-headset-f10/p/itm49dddcdb03ce6,1,0.216,0.198,5,3.94
Flipkart,audio,T ZED Wireless Z3 ANC&ENC Earphones&Neckband Music time 100 Hours Bluetooth,294.0,1799.0,83.0,3.7,179,35,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/t-zed-wireless-z3-anc-enc-earphones-neckband-music-time-100-hours-bluetooth/p/itmccb61ebe0b189,1,0.216,0.196,3,3.98
Flipkart,audio,Aroma NB119B Badshah - 40 Hours Playtime Neckband Bluetooth,300.0,1499.0,79.0,3.9,90,18,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb119b-badshah-40-hours-playtime-neckband-bluetooth/p/itm45cdcb3a95f2f,1,0.174,0.2,3,3.962
Flipkart,audio,"Aroma NB126 Berry V5.4 Upto 60Hr Playtime* Dual Paring, Fast Charging, Heavy Bass Bluetooth",478.0,2999.0,84.0,3.8,355,71,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/aroma-nb126-berry-v5-4-upto-60hr-playtime-dual-paring-fast-charging-heavy-bass-bluetooth/p/itmdf0c607061a98,0,0.202,0.2,2,4.02
Flipkart,audio,T ZED Wireless Z3 ANC&ENC Earphones&Neckband Bluetooth,298.0,1899.0,84.0,3.5,233,46,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/t-zed-wireless-z3-anc-enc-earphones-neckband-bluetooth/p/itm16a79bfaeaeaf,1,0.252,0.197,5,3.9
Flipkart,audio,"Aroma NB119 Titanium Pro Upto 100 Hr Playtime*,ENC,Fast Charging,Dual Pairing Neckband Bluetooth",447.0,1499.0,70.0,4.0,331,66,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb119-titanium-pro-upto-100-hr-playtime-enc-fast-charging-dual-pairing-neckband-bluetooth/p/itm2479b2304d8aa,1,0.14,0.199,3,5.1
Flipkart,audio,"EARBUDDY 151 Buds With Touch Sensor, Waterproof, ANC, Bluetooth V5.3 Bluetooth",414.0,1999.0,79.0,3.7,123,24,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/earbuddy-151-buds-touch-sensor-waterproof-anc-bluetooth-v5-3/p/itmf1b61a272f9b7,1,0.205,0.195,3,3.944
Flipkart,audio,"Aroma NB119 Pro Belief Upto 48H Playtime* Fast Charging, Dual Pairing Neckband Bluetooth",300.0,1999.0,84.0,3.6,199,39,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb119-pro-belief-upto-48h-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itm2c7088a55ed94,1,0.235,0.196,3,3.94
Flipkart,audio,Three Guys Airpods Earbuds Plus Bass Boost & Smart Touch Bluetooth Bluetooth,300.0,1699.0,82.0,3.5,413,82,,Marketplace Fulfilled,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/three-guys-airpods-earbuds-plus-bass-boost-smart-touch-bluetooth/p/itm695b4f1f79d82,1,0.246,0.199,3,3.9
Flipkart,audio,Aroma NB119 Titanium - 48 Hours Playtime Neckband Bluetooth,403.0,2499.0,83.0,4.0,75,15,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb119-titanium-48-hours-playtime-neckband-bluetooth/p/itmbc3742b6dd62c,1,0.166,0.2,3,3.966
Flipkart,audio,Currently unavailable,300.0,2599.0,88.0,3.7,147,29,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/aroma-nb120-amaze-upto-50-hrs-playtime-dual-pairing-fast-charing-z2-neckband-bluetooth/p/itmf1173873f4bc3,1,0.229,0.197,3,3.979
Flipkart,audio,"Lufina Buds T200 Lite with 13mm Driver, 50hrs Playback, Pairing Bluetooth Bluetooth Gaming",264.0,1999.0,86.0,3.4,262,52,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/lufina-buds-t200-lite-13mm-driver-50hrs-playback-pairing-bluetooth-gaming/p/itm01d8adc6a9656,1,0.275,0.198,3,3.86
Flipkart,audio,T ZED Wireless Z3 ANC&ENC Earphones&Neckband Music time 100 Hours Bluetooth,348.0,1899.0,81.0,3.7,220,44,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/t-zed-wireless-z3-anc-enc-earphones-neckband-music-time-100-hours-bluetooth/p/itm5b9c4d1a16044,1,0.211,0.2,5,3.98
Flipkart,wearables,"Silver Grey Strap, Free Size",650.0,3823.53,83.0,1.3,446,89,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/fire-boltt-hurricane-2026-1-3-curved-glass-display-bt-calling-100-sports-modes-smartwatch/p/itm3c859e9844078,0,0.614,0.2,2,3.02
Flipkart,wearables,"Jet Black Strap, Regular",650.0,4999.0,68.0,4.0,313,62,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/noise-twist-go-1-39-display-bluetooth-calling-metallic-finish-100-sports-modes-smartwatch/p/itmf9fa3027228f8,0,0.136,0.198,2,5.1
Flipkart,wearables,"Black Strap, Free size",495.0,1899.0,73.0,4.0,319,63,,Third-party,Free Delivery,3.0,1,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/techy-alpha-t500ultra-max-1-92-hd-display-bluetooth-calling-music-mode-smartwatch/p/itme55cd329aed60,1,0.146,0.197,5,4.1
Flipkart,wearables,Bestseller,500.0,2777.78,82.0,4.0,170,34,,Third-party,Free Delivery,3.0,1,0,Bestseller,1,,0,0,,7 days replacement,1,https://www.flipkart.com/boat-wave-fury-smartwatch/p/itm8a785ea5801dc,1,0.164,0.2,2,4.1
Flipkart,wearables,"Black Strap, Free Size",1425.0,4999.0,50.0,4.0,273,54,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/fastrack-revoltt-pro-1-97-super-amoled-display-aod-working-crown-bt-calling-fast-charge-smartwatch/p/itma0f51c32fc429,0,0.1,0.198,0,5.1
Flipkart,wearables,"Silver Strap, Free Size",1699.0,4999.0,66.0,4.0,234,46,,Third-party,Free Delivery,3.0,1,0,,0,Only 1 Left,1,0,,7 days replacement,1,https://www.flipkart.com/goboult-dire-1-38-2-5d-hd-display-500nits-brightness-250-watch-faces-smartwatch/p/itm08f1f9e50da4f,1,0.132,0.197,5,5.1
